CpG	TCGA-67-6217-01A-11D-1756-05	TCGA-50-5942-01A-21D-1756-05	TCGA-67-6215-01A-11D-1756-05	TCGA-38-6178-01A-11D-1756-05	TCGA-73-4676-01A-01D-1756-05	TCGA-49-4488-01A-01D-1756-05	TCGA-75-6207-01A-11D-1756-05	TCGA-50-5933-01A-11D-1756-05	TCGA-73-4658-01A-01D-1756-05	TCGA-50-5941-01A-11D-1756-05	TCGA-50-5931-01A-11D-1756-05	TCGA-75-5122-01A-01D-1756-05	TCGA-67-6216-01A-11D-1756-05	TCGA-75-6212-01A-11D-1756-05	TCGA-75-7031-01A-11D-1947-05	TCGA-55-6981-01A-11D-1947-05	TCGA-91-6828-01A-11D-1856-05	TCGA-50-6595-01A-12D-1856-05	TCGA-44-6779-01A-11D-1856-05	TCGA-49-4487-01A-21D-1856-05	TCGA-55-6712-01A-11D-1856-05	TCGA-50-5936-01A-11D-1626-05	TCGA-44-6146-01A-11D-1756-05	TCGA-55-6983-01A-11D-1947-05	TCGA-05-5715-01A-01D-1626-05	TCGA-49-6744-01A-11D-1856-05	TCGA-64-5774-01A-01D-1626-05	TCGA-05-4390-01A-02D-1756-05	TCGA-05-4425-01A-01D-1756-05	TCGA-38-4632-01A-01D-1756-05	TCGA-38-4631-01A-01D-1756-05	TCGA-05-4433-01A-22D-1856-05	TCGA-50-5044-01A-21D-1856-05	TCGA-05-4410-01A-21D-1856-05	TCGA-05-4415-01A-22D-1856-05	TCGA-50-5944-01A-11D-1756-05	TCGA-75-5126-01A-01D-1756-05	TCGA-80-5608-01A-31D-1947-05	TCGA-71-6725-01A-11D-1856-05	TCGA-55-6543-01A-11D-1756-05
cg21139076	0.0244176248487965	0.0253501420377138	0.0269558424868531	0.0285964650585603	0.0278737197463179	0.0306044547894949	0.0333920777725222	0.0276859025190726	0.0304773444506889	0.0248410027140195	0.0469423254726183	0.0275748179518738	0.0341319165482514	0.0270646268863437	0.0317035246916506	0.0307353315923104	0.0328322527705929	0.0354381143756977	0.0281520209732529	0.029558875486285	0.031131818115997	0.0395082710810689	0.0291137028491142	0.0338305951547599	0.0236317956711826	0.0266111767999192	0.029728468942423	0.0317787548811003	0.0287516884641686	0.0258104010910679	0.0275918769549513	0.0368435011621828	0.0338641242596263	0.0316587245314992	0.0234513999888819	0.0269254884417721	0.0303415122413965	0.0306250377143759	0.0268137103626243	0.0314158548740027
cg07549208	0.0884752799952316	0.0755104040439389	0.0794738901223353	0.0766776501552546	0.0737676026850733	0.0542338210173712	0.0665924208461193	0.150335845777462	0.115376453109922	0.0641572967385708	0.164428868938998	0.069044197162958	0.0598990675360692	0.0925206456984372	0.0356461082753502	0.071997920153083	0.0936862684114958	0.0721460331710555	0.0802581774203117	0.0609195592258742	0.0803622533080779	0.0860173157974472	0.0672485467037917	0.0759157928720402	0.0507141802873807	0.0538646483577156	0.0347397145211105	0.0644945294247408	0.107198697023397	0.0679650663640874	0.053470756157649	0.0696692095190914	0.0632299369232646	0.0765267061894278	0.041214134962618	0.0988306752700119	0.118896252297643	0.0609471456214451	0.0705067252266934	0.0523280403182016
cg21779088	0.808034639098985	0.906158606804649	0.918163929896797	0.864734958777465	0.90348983198892	0.902955988062956	0.933700814476748	0.918396393595818	0.915043861294815	0.697383091417959	0.676585875261123	0.94302037929062	0.750767120865446	0.894400697832636	0.849541222715677	0.910801820006861	0.840576976621037	0.927591699196633	0.926409383247927	0.6861577175254	0.791014357988102	0.853724326673478	0.509759131028239	0.867012013354666	0.673055054416329	0.878450400569895	0.803944715629968	0.917307984703043	0.791440520864263	0.955441211779657	0.448428060723615	0.472138453165645	0.895200774826465	0.82977115592112	0.48826076123519	0.573536083672097	0.940511437670389	0.934966946828459	0.868936360178066	0.940243998073677
cg26614117	0.556451789058729	0.566286725261385	0.559044715657539	0.496711144078541	0.546289212334618	0.54582209201035	0.57093616199211	0.591403297876775	0.626889316819882	0.479360270711262	0.40402627274112	0.610033061677506	0.554163871339431	0.504151376754349	0.432359210530557	0.520652624120367	0.46159877635533	0.630023941200309	0.503148833904605	0.597539736992138	0.526090918392272	0.530266719902573	0.440721329608202	0.54059193640746	0.438910911915283	0.58623104638028	0.403217490063443	0.476012522328675	0.471151699564459	0.635776049187907	0.341898095821652	0.425628347817455	0.53561988512906	0.538136269261766	0.415698996764288	0.37660520711263	0.659252976494644	0.490280754975779	0.45886205009431	0.547134138326567
cg06095202	0.847600830926942	0.849913802933627	0.821209739332729	0.820815379076851	0.847784383671458	0.843302116390725	0.838070788925571	0.873507544537631	0.830797286289436	0.840697748951888	0.854647810071394	0.852007565205223	0.839568665661035	0.802484532775193	0.860688205288858	0.871486261123899	0.794037997077226	0.886320910025616	0.881242821129545	0.768933590251362	0.859803288066356	0.784914184598428	0.837898368316665	0.86688828326591	0.72793718549261	0.767265834214182	0.826253163939487	0.867494689104128	0.807112204379365	0.807255198261255	0.683355364869667	0.824811545452171	0.803259945313722	0.797873404633117	0.770691778106569	0.788684780891065	0.879790616679922	0.884688624405005	0.792493081026657	0.834176994800841
cg04891761	0.480450265394036	0.42159096458766	0.443540213422843	0.391916453924372	0.37485731761453	0.556592746997448	0.309232770998391	0.421774296869557	0.49564077959795	0.409799304691463	0.318143675620402	0.446036517964233	0.531304871617953	0.391785950955685	0.480361307513169	0.519630545639831	0.395577881391134	0.465980755590944	0.490047033011468	0.36885069057532	0.352128609036325	0.330741316157185	0.268269566304773	0.412567335262533	0.243784710173824	0.461997968939951	0.382747943803073	0.593976783122696	0.229980738097	0.565222184586819	0.25034818869008	0.292066488196274	0.34232311866535	0.497608559618169	0.226495669019908	0.215278700798516	0.414556845829825	0.556865034567091	0.357749931482953	0.231537940456773
cg15500259	0.745708278678797	0.732811888436505	0.803322170673581	0.669322441005426	0.595419248336785	0.775532576431649	0.696653004337475	0.753264280224449	0.735152997064465	0.656982239397329	0.487735395518051	0.567742547770377	0.793247891321264	0.683506073208767	0.760419457619091	0.806651264705153	0.640384123792719	0.690294102213369	0.409733838885991	0.542126324297323	0.578681848083732	0.766294496661928	0.551146010183734	0.685728855179337	0.53382662620661	0.682646245756048	0.767207417468209	0.822315023005003	0.470079365439969	0.739915747087339	0.413952394823939	0.5544605209317	0.597500262743607	0.737011563163447	0.394416422630618	0.509198760839273	0.685613274174428	0.816894745411049	0.617510245985601	0.575004960981143
cg06973463	0.55496456715649	0.920397993035259	0.919253013918007	0.90426488866748	0.623467841177891	0.630455744110606	0.930680898722296	0.726341309470319	0.929166388783589	0.708117111786088	0.420859376179423	0.907802473707566	0.929856820586675	0.927385791924933	0.717124915093586	0.796385796664432	0.87617332989143	0.926194536428956	0.667570724959196	0.737042570381782	0.657950491706468	0.827452205801581	0.691184956504391	0.714320394483023	0.926712689213428	0.656253510356797	0.624781712809311	0.707668056989952	0.457560355239194	0.573845525157191	0.489488033534568	0.921684504805428	0.921741608632255	0.729861105699381	0.838442788258991	0.893827969882248	0.905500794722502	0.729797713114044	0.718582602572773	0.933885124296315
cg10955566	0.37605380877633	0.830573908663752	0.50330330573654	0.565388865724679	0.432133568756666	0.382452458859675	0.828032441837025	0.492472101046073	0.706141432472037	0.500940600894905	0.220001370062402	0.872006538782377	0.809941526735252	0.625876831279407	0.436644251432403	0.477916251970968	0.584751227399898	0.77467771936095	0.424292444191708	0.537900028900397	0.447459134952829	0.485936986509174	0.359350624895322	0.459292499188342	0.862686476889573	0.437589028274461	0.326993354704974	0.316786620777273	0.382276917668485	0.407289575981939	0.372593544284895	0.511206038521768	0.726524766166478	0.460608121732401	0.339359903018582	0.785723887863817	0.630450214764045	0.450353808714857	0.463621039824924	0.87489354807203
cg08709360	0.457653994675879	0.939426456454529	0.585043734884437	0.624439226916784	0.487756678299684	0.445770962155944	0.933844576133189	0.535435277454958	0.75655818613981	0.564366980487379	0.282353508223215	0.975667685305172	0.887689833431103	0.680605303578646	0.497695728365335	0.568829654288875	0.713946193628554	0.908363636949859	0.4974941299451	0.631168138289652	0.540125408517939	0.542382405602651	0.379975979608587	0.557989218751854	0.937092062920996	0.507653064277176	0.401272991418203	0.380726119485	0.460910903126838	0.467521557692537	0.474717907252283	0.569764234670734	0.893933212300924	0.564895103450844	0.405010440162861	0.882290674911984	0.679473148342833	0.479496213541845	0.520574160807879	0.943072546240223
cg01244934	0.384518675538498	0.857929846867336	0.597541895870538	0.637339505549659	0.478343256132792	0.429674389338052	0.884614329028427	0.655977297760045	0.76919873010433	0.599027736063582	0.262984125695615	0.907339163450635	0.826176139033314	0.690145194147324	0.494229543813631	0.563856175868139	0.695961586987535	0.836342522441813	0.440697354653376	0.640658963126013	0.505496164438719	0.576657602986849	0.377470001024336	0.575630689093563	0.823455171189621	0.516998013434299	0.348156247441008	0.395431251931111	0.409120750800282	0.512903127465268	0.433973712557883	0.57032285489171	0.813089821103002	0.531222606457604	0.354586336853581	0.828671508092479	0.642330147578497	0.487047987049794	0.507391331550012	0.893520128883292
cg15899727	0.311573081466461	0.700354632648493	0.304296897696241	0.428781871898142	0.347322074806309	0.336773929598328	0.815822376660926	0.452797301837948	0.6401350262549	0.482253675145325	0.192554275163539	0.761011553223137	0.578160776946846	0.585503387242001	0.322356947323922	0.392084049125937	0.559467565975343	0.645369137897873	0.36868924686362	0.514716750979293	0.42345417242585	0.380591382677491	0.279206500781622	0.425115755600018	0.804278291002465	0.414505714322542	0.267564396716275	0.258925650569093	0.34636293134149	0.381019619734773	0.312256107735161	0.439296835364474	0.673430520857288	0.44820865853748	0.33388220464912	0.699122639238487	0.500230943599329	0.378969160874743	0.333542785941885	0.803019163472233
cg18432292	0.233386308048848	0.571623095504932	0.237842555346133	0.376583162937998	0.227107396213124	0.270029076087573	0.674127861911556	0.292223817268492	0.423558207082654	0.225227954135903	0.173812930394121	0.583671252602184	0.533524776062931	0.371711204568318	0.264832052325399	0.254429862808424	0.440589844445213	0.415770831120822	0.25386876880909	0.26820470102129	0.256336696307804	0.264682075816679	0.21060056676996	0.30177825110682	0.567034819458573	0.295639091066631	0.15233897627468	0.18832505008831	0.21390751847431	0.211658748668465	0.172595927334868	0.395375701646844	0.528225505922427	0.261520355109588	0.200506323074007	0.56836696335078	0.286426621043228	0.265770759788244	0.382532680392113	0.645938131533531
cg24475622	0.0373958132271938	0.119060386921415	0.0423341850831862	0.0399139036130174	0.0516248553392024	0.0421584037907834	0.685463057486511	0.0551301686304848	0.0694221175986019	0.0513481469854614	0.043237357180721	0.0618927921722444	0.0532959021422217	0.110753539114112	0.0485736662759879	0.0355458095991075	0.0757381514226677	0.0421257424777431	0.283066681914677	0.0597076857211168	0.0569665741690089	0.14377326327669	0.0465234870930087	0.059566872755723	0.0636410047489103	0.0699412014735666	0.0453585148038129	0.0548710353521585	0.0502514101585932	0.0460527746067386	0.0495994493705788	0.0570363761983833	0.34928491313126	0.0650559363967278	0.0650234699291403	0.0798143419446128	0.0439549917006091	0.079561428244328	0.0392402161909865	0.0516752936296659
cg07147720	0.0332163845707459	0.0369617021877363	0.0437837710438423	0.042361241691065	0.0433794273455112	0.0466005694106183	0.040214033086886	0.0521765858556193	0.0443650751938816	0.044856627507001	0.0397296263384406	0.0602972385909305	0.0475807036236674	0.0376677893514181	0.0456546774310181	0.0479257133228563	0.0348893796903676	0.0375785834739089	0.0384507858367249	0.0431235343516451	0.0277981858583049	0.0389494758700739	0.0426664495423791	0.0448964660217246	0.0263803538253968	0.0337337598257997	0.0212677270402412	0.0392817409503058	0.0318878194938513	0.0509684108967702	0.0468864452444877	0.0373059617924167	0.0420242365384754	0.0276681200807807	0.0320908759902607	0.0453913445402996	0.0292904089770004	0.0398350914425622	0.0334028124366523	0.0392982238812719
cg24047311	0.0151352060052983	0.0175197430944587	0.0174617979906913	0.0170719720248964	0.0204813685881275	0.0213975135525053	0.0177222339333369	0.0251010064209002	0.0181214673308989	0.0170670021099618	0.0191555348943064	0.0167505814575014	0.0158227237576352	0.0164879561312489	0.0188730699227812	0.0183305824902758	0.0182551656408208	0.0184218704975461	0.026554436635864	0.0284316404946263	0.015944246654364	0.0253472637407008	0.0191772514616961	0.0136750775882151	0.0152675360165847	0.02061310084437	0.0230935728240321	0.0169511318199644	0.019641565122113	0.0204496238578626	0.0170342246189764	0.0281306804595576	0.0154208635526414	0.0185639541777388	0.023092785462943	0.0189361204329687	0.0270516149023335	0.0208329597979851	0.0164331691829822	0.0255984481402864
cg16095440	0.0177051332081092	0.0180993993708635	0.0187338257719736	0.0212592481496407	0.0198426809353689	0.0231239811198262	0.0203649040440068	0.0447986510044871	0.0164177808028753	0.01780373652876	0.0157483745586654	0.0176785335001952	0.0200958086690089	0.0153295983229558	0.0190255379423504	0.0215270685692995	0.0190559498542947	0.0196906431029563	0.0485792132732944	0.0220452922916752	0.0129730426269157	0.0308070050075229	0.021429264816588	0.0173743803178143	0.0183519788938093	0.0185729114053584	0.0190097093231209	0.0176860245032594	0.0202954865962847	0.0194476327197723	0.0183148116716044	0.0202186840469016	0.0147272311124477	0.0185309139492631	0.0185425677596046	0.0224654662086694	0.0203854124047787	0.0218999826418934	0.0192984207194075	0.0185491741759639
cg08750554	0.125421286942691	0.184816098699301	0.229797879924589	0.189354711682716	0.134611256692941	0.207934168301907	0.186796353044194	0.181502725751331	0.386940484491052	0.156872662516338	0.108746930281371	0.286174314977506	0.30520896888657	0.178410517683092	0.0687331894494597	0.175119573963005	0.219865082875356	0.255879829424454	0.152001048603374	0.155372741221768	0.172058544538055	0.113951176137711	0.120681615517186	0.147375456985837	0.106501474031295	0.20732443586219	0.10523691432617	0.139938053509336	0.163063760473213	0.187329954327278	0.104766294910679	0.158382939794039	0.444469157628051	0.213037917946352	0.130435019207361	0.141741180474584	0.119766150660421	0.224069396632372	0.134331989067081	0.126722347732373
cg26702212	0.613625246639696	0.732254577971999	0.792644441078619	0.658978402212426	0.78725612217271	0.63213753059503	0.800535780248237	0.746961572671272	0.800327223749482	0.664753959868401	0.403965478369848	0.750327165939822	0.799283640351821	0.747612012821293	0.699498813226629	0.677829691105796	0.764552601452939	0.695402539349464	0.642412012476696	0.606642343764337	0.729991535380973	0.658097445460064	0.616097352501664	0.752271993249762	0.580924310958225	0.652241491669961	0.569467079829332	0.656792088548589	0.741505449385967	0.784639793293618	0.56050491904087	0.684817345161555	0.733308220656672	0.629402623003191	0.689695248117014	0.695407247516028	0.777478339301123	0.69100707899213	0.647263553666756	0.805863187321887
cg24517686	0.48194426309527	0.805809998108285	0.63670438849815	0.538991914924358	0.48419598409514	0.471936825425773	0.456587690465734	0.610742704211946	0.710394826251593	0.601627911904716	0.357144835421003	0.607651436542388	0.778638628692061	0.751921554100973	0.406570379705274	0.577276207462132	0.582920388091203	0.638699062396912	0.545802389214545	0.503767056450281	0.491351888555233	0.463133072362381	0.403052864528435	0.556342060963751	0.630701012097094	0.521750565880113	0.307672796245449	0.479521826618424	0.556954894526008	0.51384423253273	0.456215049383648	0.490746667480654	0.626486936868291	0.451986065131689	0.514910919135753	0.38096377328704	0.458292380339387	0.545352770442572	0.381789480998561	0.472952211379434
cg20685419	0.515598316628826	0.562833749740561	0.572423944898115	0.560440128103154	0.593971168078509	0.569324136738884	0.658508640583088	0.605279068930531	0.570081175590942	0.586538941111525	0.419185739508001	0.569839883746933	0.597945494042188	0.548275514572823	0.431819182572769	0.639319038458767	0.589888262638982	0.58569600794713	0.708399373123793	0.569951699655167	0.483242331645048	0.659547720949961	0.547617428822287	0.556918104562957	0.677920694372237	0.595918162993646	0.472683772510883	0.537166434391471	0.350408647958271	0.702508444376015	0.355981615657543	0.647795454136098	0.516658696425201	0.55725439409064	0.408356015479045	0.587880483400006	0.587004700644301	0.633438812375091	0.535102775309296	0.627843302877598
cg27222785	0.785300051522146	0.866952309443092	0.830600709254557	0.809760509325351	0.804895927514824	0.846146412752425	0.859841674112712	0.795734476132382	0.835574979291278	0.840013203139523	0.569920354418984	0.83900938020335	0.861225822407062	0.833487032349795	0.765778339176071	0.833188991407477	0.824458160998659	0.809697746109779	0.823099481241156	0.827093235773636	0.772523624221564	0.726651049331052	0.393361218740417	0.84031532395009	0.833843969066922	0.834544410574053	0.801588628722248	0.813852826607515	0.405772297006746	0.887504594073204	0.470908712189948	0.740916084300879	0.815478138658384	0.83429166040449	0.69225884692826	0.807949845521229	0.873785383847128	0.837424206294131	0.765286282491159	0.872571898536547
cg09864227	0.706584681514147	0.835319083477765	0.866432102287186	0.757098986914323	0.716242126193544	0.764251017183206	0.821703503143447	0.74850790804935	0.701259207122539	0.723922336309447	0.373605813397686	0.644981574083654	0.777267578862208	0.728423684903793	0.541739901349759	0.751732120550417	0.711768479721722	0.737147877988519	0.531783422633207	0.594456110611398	0.574222244537601	0.675109815625914	0.311025741735688	0.634886164394606	0.856686957126802	0.69914758417309	0.748282287628649	0.751107077042653	0.263863005200817	0.840124691927497	0.369424790348028	0.531481231960307	0.71157174938714	0.679692595716421	0.366734800351524	0.674837600466717	0.828482859833045	0.79014891332061	0.615258608271912	0.877327104378265
cg07181843	0.448812102422755	0.363167505226995	0.353886450678254	0.418085522106666	0.428935410725598	0.44613145040522	0.419633272177496	0.522322087276702	0.566783204978758	0.512379906000062	0.294737103615614	0.547973726157089	0.430680202904667	0.429538234513611	0.492455271767469	0.492235518699894	0.428673805711194	0.609224580480063	0.408102592206439	0.561101279793104	0.469101748413377	0.441919248580431	0.34565580579002	0.473281503525989	0.333525696482255	0.531227628439719	0.3222335209024	0.389262940289953	0.410515828406662	0.499231212019077	0.420572731283403	0.410031829725633	0.457065635126114	0.501797790025529	0.365869748560211	0.350350035210205	0.490769671707302	0.502312026638408	0.348825626447334	0.370653537894236
cg08007197	0.494420292624484	0.744931839625156	0.644169497838308	0.605352035656659	0.762450312660115	0.734991030674251	0.782043126432034	0.673219268707815	0.698189180010102	0.558307562605575	0.483711339465058	0.641502461682699	0.744157503224662	0.714935242163184	0.428891343882393	0.655902531530265	0.709512688049594	0.62900736044212	0.805303356487765	0.620997442479113	0.754893340904338	0.701535684569248	0.542280847106038	0.711723889113875	0.721653995898583	0.690703165674721	0.386122872233613	0.43901851959361	0.483010747586885	0.726532342511597	0.426551168216797	0.47996043113497	0.681314573365959	0.518099287781537	0.379867868694038	0.718041298910241	0.676255973853267	0.591361825678183	0.359067341826358	0.777048951076
cg01912388	0.705450904991978	0.702644264228893	0.76467973443846	0.605411099423015	0.693796649352001	0.45602798523382	0.6548389899742	0.503965471751739	0.718512503848591	0.71980948722936	0.209611114916579	0.669938521622081	0.790378430179112	0.649196048737808	0.655900722743115	0.648272324666108	0.653791008017798	0.746817086827551	0.665616941581538	0.757571924505848	0.79617585645589	0.532355694501777	0.802119127658616	0.533312165376017	0.790442946025088	0.570773283933732	0.413091700133912	0.333811992345683	0.707317014692767	0.669598325482105	0.276156044797445	0.710760506951584	0.737126103045577	0.777289912497917	0.297203837251236	0.405820096434268	0.784648989103281	0.649292694283734	0.707821803129283	0.622304221160953
cg14854474	0.926128057156755	0.8862494996825	0.928397570908057	0.843250415979415	0.914603826009418	0.705868031529479	0.796115522286144	0.825955151225343	0.919101084167958	0.882659223230959	0.223191264903827	0.855790085577522	0.934861111798589	0.847058829091518	0.450241096015414	0.742564502625171	0.831478821638857	0.939854136697408	0.894958392733848	0.914918286015586	0.915926980781612	0.872609684343687	0.931319195222232	0.542932299486784	0.871027289992189	0.658654492039922	0.172570749548772	0.293201942619263	0.953681327613927	0.880940077315327	0.14717457824387	0.892434333968629	0.892265297441281	0.897230803076183	0.285405534597327	0.693462830538692	0.908234931323829	0.866524529791176	0.806805542129226	0.92049064462449
cg14964771	0.550797575159633	0.540800288055617	0.577631860994857	0.491799010419848	0.515796479471191	0.423100767622933	0.491623396504216	0.477051543069704	0.561763391412642	0.485604271091072	0.253560602193738	0.500032436259406	0.573396537292768	0.475583635104005	0.324564271869266	0.430050700680787	0.432610641376498	0.515254968883132	0.585573315517633	0.449204208713733	0.521422278901659	0.426631915670051	0.51410213398071	0.354587477434514	0.463003177916059	0.46847286027706	0.285200874510657	0.357389402001952	0.53231237606676	0.460355678538273	0.276891247660328	0.463460853274352	0.533341940667617	0.460802280489214	0.252991003789279	0.42828304559845	0.524400420155023	0.467586539510518	0.431821623373222	0.558164723729745
cg23657003	0.0727913304900359	0.0592339914686397	0.0594148334952005	0.0637811533874868	0.0390839358730881	0.0474095059745857	0.0451743984085843	0.0359158485537103	0.0491555162217132	0.0386251697011282	0.0366391274281022	0.0421062854258971	0.0442856179565035	0.0558317191925214	0.0282985678204395	0.026812428159036	0.0640606684857617	0.0328568849083882	0.0998542094673229	0.0581307635253067	0.050801706253098	0.0584682805308235	0.0520297985812912	0.0424308600224448	0.0360877022798354	0.0455489231858956	0.0338613177158732	0.0439362214099141	0.0610494814035935	0.0398011522940945	0.0448330066203769	0.0437675828935186	0.0506517351377566	0.0433598195933554	0.0575903684694845	0.0535630049455583	0.0523889742823526	0.0377576988398451	0.0459637172004055	0.0530700239936477
cg22044028	0.0128730732757247	0.0131744308070248	0.0363609561548789	0.0137037110834982	0.0150953223894622	0.0128874915199416	0.0172334919549668	0.0200060516642681	0.0227471264515344	0.0135506348595261	0.0126616237013187	0.014996714710751	0.0114582877915191	0.0132981575002341	0.012375957846128	0.0127698579162029	0.0157078278111626	0.0164163998262146	0.035847994153433	0.0189201617179148	0.0174324963750467	0.0153860575279999	0.011467753314915	0.0300140880703324	0.00963338324557868	0.0155359482851614	0.0138651318124617	0.012029196068427	0.0154553003740937	0.0500101264696048	0.0105787477144999	0.0188797012868765	0.0355836242389972	0.0161302295443664	0.0142998592107954	0.0221643479518137	0.0493782835625749	0.0143424315099313	0.0118755404248618	0.0177619862001381
cg15576492	0.0203806707464313	0.0215015478869474	0.0608917750787677	0.0151788968865803	0.0171471407928808	0.0166056413961282	0.0172551303791193	0.0222766455563715	0.0590986093644142	0.0258119088995335	0.0162608944341886	0.0154813712018586	0.017425642015295	0.0166132431614232	0.0146187397644478	0.0152409275761657	0.0258765279638235	0.0244410514177803	0.0362461987898208	0.0279199199490473	0.0371059153777938	0.0449553054395515	0.0145926562847564	0.172234555258302	0.0146737863490801	0.0276161950709767	0.011823144671434	0.0168188200972649	0.025313397123117	0.130867036015135	0.0212091988157347	0.0531964912715669	0.0701360778535724	0.0327693249160302	0.0251746777353942	0.0272891199632346	0.0912953768974545	0.0181837875267249	0.0174513649636703	0.0154949187427958
cg11200797	0.493957352726819	0.827111310596673	0.901002167475817	0.65696668953289	0.610514795435616	0.764645493214828	0.866864342613681	0.490289826857726	0.797525637271791	0.532139920902408	0.277781695583624	0.837492295388906	0.869454680820821	0.792908710035056	0.485321009118412	0.658050516793603	0.643680217265542	0.745698545658768	0.863865623678612	0.605100334723984	0.789269480306122	0.700670428499978	0.593588649221121	0.703936825150924	0.687217279283659	0.613004202582247	0.698874636034346	0.729431385031192	0.482040542669869	0.912543094237759	0.273032361998146	0.504694348530472	0.812221989403247	0.551836583962673	0.531674260618447	0.419347024506004	0.800057888613797	0.622510657553925	0.498091912076652	0.461074697337637
cg16383573	0.763024401467039	0.856046279579482	0.889187707918768	0.848400483106423	0.915601444399676	0.872193150998345	0.913004385107268	0.894902106348479	0.906302738392866	0.855574977809887	0.748759854773164	0.900462438754413	0.893364582960306	0.888873226756747	0.803154391111464	0.851616569294667	0.860659134072002	0.921149998975224	0.92807216012047	0.867205378310986	0.895876583406461	0.864291348009137	0.898123881170456	0.859376528659605	0.863405122856297	0.823346452174125	0.843957959769403	0.843665279676021	0.854982566160654	0.89036333341784	0.481071140266947	0.884060572955084	0.86548297800826	0.849149267634883	0.817403191195015	0.810714149679325	0.879692115417427	0.857287967110577	0.859870265966825	0.926363281000444
cg00305285	0.82835147519554	0.797686825971386	0.764833177503463	0.831858817517845	0.788461127797279	0.769952948945583	0.850826732742102	0.790493687390204	0.847707974957495	0.74599369138935	0.726078719865387	0.799369341575883	0.848394789348733	0.798664003069135	0.780039178273476	0.869565903757811	0.836593099769522	0.810986541179197	0.86089575727562	0.793995924871146	0.865198844440561	0.746703411241496	0.821342487278318	0.810544950963495	0.83157650968796	0.808339269909495	0.733331796415198	0.793967096190425	0.75574740645933	0.852135153707526	0.255431029158905	0.773440874754187	0.859129020363254	0.847500851233896	0.840066954519886	0.859774070513809	0.838937839124357	0.846092444411518	0.858994278752279	0.807565455264651
cg24488772	0.956916074812816	0.96532706675969	0.960490215252669	0.967961873461046	0.964154790610801	0.948004695974236	0.960913120754609	0.958230798592529	0.962211366254557	0.946683988911058	0.909199890695388	0.955508479493476	0.964437088817677	0.966761159369964	0.897140382629049	0.967721356913377	0.963082194139768	0.973010000323688	0.960886671409874	0.942984917572039	0.962729880634171	0.947419983737112	0.958448747889318	0.965745399627666	0.967574448488025	0.904918351767747	0.967330835941228	0.960063963512893	0.956557168952195	0.962061692605422	0.500581996551374	0.965043786144198	0.954577475955329	0.946585799459534	0.911839371051067	0.957684959274044	0.971825689155146	0.952172121516186	0.967499602552819	0.970469348663263
cg24378253	0.974177304195439	0.979048817511354	0.979670543698442	0.983556268683483	0.979361249463213	0.977584924181517	0.974938879059201	0.978912564210174	0.98067746025169	0.980460511758703	0.980018646393602	0.980445036694595	0.977995756531002	0.979681424179965	0.980268955639991	0.984703549417881	0.978167814455447	0.980063820077862	0.979159723359728	0.975872764489695	0.983104597197351	0.973349213249469	0.977210998957797	0.981537837580568	0.976674209506858	0.972468562028683	0.97852246868497	0.981377404596689	0.976478467199384	0.977513882897578	0.561315135055474	0.98070512798517	0.979358731286435	0.978999464189947	0.977805259222553	0.979843106186609	0.974274474104586	0.979372588221898	0.979122770554146	0.983009626305256
cg04794393	0.952832379473296	0.976449393469127	0.979449684298168	0.981394346367973	0.978813777502922	0.975336515203834	0.972015085297533	0.978421889801628	0.976887583131677	0.975319200315282	0.928393040719755	0.976194180629764	0.976848745265863	0.981175274678653	0.877166544725019	0.986331998876663	0.971718458077716	0.977464603836419	0.979011876864641	0.975844114490324	0.980448620441487	0.979567319921728	0.972552865381807	0.976764836851967	0.974870638809359	0.852088124149074	0.961752298825275	0.977912765699464	0.976027782384835	0.979122996970386	0.467163677872583	0.951543777621943	0.977131909384218	0.963081495648403	0.973636820834806	0.975029676330122	0.980308436177928	0.975397552343986	0.975481652591568	0.982433503332605
cg17840536	0.942502191273258	0.959401979615455	0.956746692770265	0.96521842552884	0.968313486185406	0.962411026595885	0.963512878558915	0.974702656665579	0.959788020285563	0.959294070033477	0.945026282810179	0.959949145521162	0.964003569803249	0.967133829170418	0.954238492676571	0.970912398765927	0.946978062133247	0.950907308645726	0.967193419147587	0.949172089072648	0.957291466663774	0.962912265761689	0.96632812032441	0.963104373970438	0.953413036421571	0.78000491021633	0.911648329116686	0.958237263729817	0.946435766516389	0.960596945888817	0.526397995116733	0.950006133970482	0.936426023212786	0.916164419987723	0.946577082709592	0.961776994875224	0.978180418953828	0.961369852856701	0.95572351045968	0.975296512579842
cg19758750	0.725128259684746	0.823011785898331	0.846780806926435	0.758090927145187	0.847175322941251	0.801395480253942	0.835512250280437	0.806793353280544	0.803796994886873	0.673700293508985	0.628370422398484	0.832834414336467	0.847059169935117	0.810363985562033	0.596684097979626	0.822180169593962	0.804415614466377	0.7454181812651	0.843014077646873	0.825468879199522	0.830260746095058	0.762520615820264	0.797402249587056	0.755450652225588	0.782720343548502	0.621443929093463	0.777295046284791	0.700850047748335	0.790981671427962	0.809500724354085	0.409106302724562	0.692617728440346	0.791149656335728	0.731578705409186	0.739468178626822	0.768230480969549	0.843512370243939	0.770278741141841	0.740829316265315	0.613211409328711
