V1	TCGA-44-2662-11A-01D-1551-05	TCGA-44-2656-11A-01D-1551-05	TCGA-44-2659-11A-01D-1551-05	TCGA-50-5936-11A-01D-1626-05	TCGA-44-5645-11A-01D-1626-05	TCGA-05-5420-11A-01D-1626-05	TCGA-50-5939-11A-01D-1626-05	TCGA-50-5935-11A-01D-1756-05	TCGA-50-6593-11A-01D-1756-05	TCGA-38-4632-11A-01D-1756-05	TCGA-44-6145-11A-01D-1756-05	TCGA-44-6146-11A-01D-1756-05	TCGA-50-5933-11A-01D-1756-05	TCGA-50-5932-11A-01D-1756-05	TCGA-73-4676-11A-01D-1756-05	TCGA-49-4488-11A-01D-1756-05	TCGA-73-4658-11A-01D-1756-05	TCGA-44-6147-11A-01D-1756-05	TCGA-38-4631-11A-01D-1756-05	TCGA-50-5931-11A-01D-1756-05	TCGA-49-6745-11A-01D-1856-05
cg09555360	0.85901820412579	0.836160806536366	0.820674621895593	0.800168518431828	0.837662338825078	0.81306378788266	0.815265218214433	0.86420715523441	0.817616539348063	0.806506918881303	0.794609540157422	0.834416395663403	0.66552238281532	0.797696007942921	0.847693539322433	0.851188795992413	0.82781325343388	0.820392213403218	0.83663780334857	0.834188228427777	0.82982940541993
cg07701223	0.957589093265619	0.972663334433652	0.955235695386451	0.958312019146554	0.966102290795827	0.963048144543467	0.970725962571614	0.958876220987834	0.967670345509006	0.964432993875581	0.953692419349769	0.964850364403163	0.925552650912555	0.945705437429713	0.942370117309094	0.949957689409676	0.945021518036467	0.964770255500078	0.965774615357349	0.971532982577692	0.966487767639815
cg13060902	0.755280828620472	0.752871760183389	0.718777267488251	0.746184933727667	0.781799328540549	0.756715973936262	0.742851081497254	0.770025375392342	0.722106250663097	0.785857148576264	0.775218241100526	0.778795944756601	0.797969202456913	0.772014920283761	0.757491216548556	0.776742420893401	0.734393140008264	0.769409439080861	0.775998747050512	0.776434948528762	0.788117570748382
cg21830050	0.760942119601375	0.734878843033985	0.777364965955984	0.751038847852303	0.892337344846137	0.777402554880118	0.789136836861693	0.857457910915282	0.705561666153324	0.79786712895864	0.757977159793777	0.849477249497044	0.780783642533941	0.800069012519331	0.735824231935081	0.79598721182012	0.745851984650718	0.779477349628971	0.832771242134857	0.847942136672498	0.828557380216158
cg02326551	0.809733502452884	0.7829898966401	0.800567796945894	0.793665561126871	0.726397330101862	0.779939583753592	0.787869976838416	0.734041597973434	0.802730496871976	0.64524827949254	0.736042183551882	0.687513290542097	0.92373498683055	0.800332659924916	0.790299884881058	0.914003737463849	0.826485731445774	0.708287662522206	0.681407759541158	0.637443253444517	0.809146393015323
cg15684274	0.893216968287397	0.905120369047126	0.876706758601756	0.95882090263217	0.973536466816439	0.958785515978892	0.951097005460759	0.965103193793247	0.92446158824208	0.953674173256143	0.946323175944113	0.969836443515102	0.954127939786754	0.955978650394672	0.956368516438204	0.964686750748673	0.944551023895435	0.962383283649929	0.955005833457368	0.962822799890488	0.931129687588259
cg16005420	0.842319986186101	0.827287200764128	0.832140413227803	0.872132358789262	0.917178760955544	0.890280494772685	0.874131155713701	0.884257614107662	0.907518048125924	0.886413994048021	0.904744098816857	0.909829970915686	0.815485837441164	0.869302433426544	0.873868414832296	0.901863827648695	0.887452667821734	0.881921259384312	0.913237762862937	0.922729672939693	0.899468213811181
cg20453388	0.911298474694593	0.87620862435535	0.871976708334602	0.919638420476637	0.918093288181953	0.863939924901161	0.897965507019369	0.897092740425736	0.907303271420212	0.902920646811739	0.906707124113286	0.891558820179225	0.907786029732846	0.898319472177319	0.882465332706686	0.881054673090922	0.897201741034611	0.877965160327421	0.866588359665859	0.867771794809128	0.915866569832595
cg24664590	0.0823580963774201	0.0913579190075923	0.115000605210043	0.0306111447570677	0.0367432208185398	0.0407207438015503	0.0326551929828467	0.0324737461115681	0.0376778418591276	0.0468737842180277	0.0378824409898817	0.0271540713928834	0.0273841403825413	0.0319050032491543	0.0271254607946836	0.0345208343085892	0.0338229771507098	0.0338015396887232	0.0319505539147786	0.0290845953784287	0.0237896285545017
cg08472719	0.0308255934846073	0.0284252713958789	0.0351461994484413	0.0247829634211318	0.0291440957647045	0.0277923377960862	0.0261115349267939	0.0403534304606258	0.0503871780379239	0.0504503268071365	0.0423738179449438	0.041207700604696	0.0355380662490694	0.058016338883883	0.0618869921602345	0.0360186157153494	0.0385975122375475	0.0319263079484827	0.0429950938814506	0.031662066101525	0.0431602312322525
cg03161767	0.0315161675707742	0.038139115629643	0.0270989629334428	0.0267710885974591	0.0245858313492668	0.0253809954691498	0.0259519971944047	0.0376497611380452	0.0404692195950721	0.0509244461814228	0.0453693307405983	0.0324036991062885	0.0313971388035698	0.0336414285978231	0.0341783745898318	0.0352505787048527	0.03659776473419	0.0367177798492514	0.0500830810700574	0.0304015775638496	0.038542654652998
cg10207527	0.0344516738268669	0.0311312167580178	0.0255451733949303	0.0246265223225362	0.0324988555045245	0.0373786760986239	0.0211894633996677	0.0242166497581896	0.0302916538031091	0.03112050687243	0.0343897205625316	0.0248115079428905	0.0293746713032611	0.0255780650569764	0.0802098773413579	0.0322880989814369	0.0295600175680912	0.0286653598137079	0.0331411707870278	0.0273682074548721	0.0527528330114015
cg04485075	0.0399501740962517	0.0329216716014904	0.0324735230289119	0.0298047061565771	0.0341690490655687	0.027329601309076	0.0242905301344729	0.0450570425239302	0.0335115773934185	0.0580141633029881	0.0515136213312572	0.0356507202166961	0.0391894114830167	0.0406990997165076	0.0361414391951465	0.0584073652286415	0.0415146587907455	0.0366688798025673	0.0403899193771472	0.0434342112029855	0.0374743716781791
cg16389252	0.0284100342402338	0.0292984387798438	0.0283151356151719	0.024244020597078	0.0217067618204186	0.0232322010346272	0.0227791005830744	0.0385554156934627	0.0362992372622155	0.0375548777338479	0.0451420098527789	0.037055056356219	0.0340682783860227	0.040250722168702	0.0349859581489544	0.0338286061748046	0.0377803500587246	0.0370674999603009	0.0289208050326382	0.0310680085765995	0.0331862051602248
cg19923810	0.535172460933405	0.510849100846887	0.51875373183314	0.589009396244277	0.650598616413754	0.568466400638907	0.540079353552621	0.658984639515247	0.570355563692895	0.556638177886106	0.61628776887875	0.545800420518385	0.512267537502756	0.549498774829676	0.53735961652055	0.564453148849063	0.555131945863074	0.584355555107407	0.536726092141787	0.568578232710542	0.551527220159618
cg25096313	0.76814566325748	0.727222053748861	0.782336047450217	0.726265536471342	0.824774020690748	0.748735941476831	0.751729847763575	0.774446835719634	0.74190182968323	0.745234362548085	0.696179526443233	0.720665302285328	0.747777002641423	0.734444709492756	0.808650963367214	0.798256216119313	0.704689067829437	0.811806603550449	0.739896237644224	0.767094862622495	0.791151816925545
cg16993975	0.26935740070516	0.199739715868808	0.336377419631546	0.352870846431711	0.421598333718098	0.350791913002038	0.251095202933605	0.309574227510818	0.297964967484739	0.471687665869865	0.320770866862905	0.262072595652704	0.308048343260909	0.221479745871764	0.303572829496069	0.396707657519479	0.378750829573049	0.366977165130744	0.29147854187987	0.323892728003522	0.283311928218594
cg22114309	0.419918383161586	0.443904061904909	0.410835928205863	0.427108133765547	0.420945522999167	0.38406881130507	0.406856197028007	0.378968810373974	0.436793431790675	0.433391502219603	0.445200977149673	0.396113476780464	0.388079143610568	0.434370465997191	0.394216025892101	0.360268201832004	0.402414849393056	0.385115979154666	0.370860337463278	0.404777308562698	0.407216117960657
cg11132698	0.0206351265940727	0.0220514872868205	0.0275542344848318	0.0223443467096037	0.0230475951364421	0.0228481547070365	0.0206997965707351	0.0237509746306468	0.0228013224199335	0.0249042677524864	0.024020054625239	0.0183452406668693	0.036886426504932	0.0262531382432242	0.0343419677243028	0.0248060726630432	0.0272463295167746	0.0262358710484385	0.0185897133781049	0.024425650066321	0.0219905417201174
cg09789536	0.414423870576827	0.302878891460872	0.285849791648293	0.211768156571342	0.238096219773076	0.210392861231001	0.217787714389952	0.132308843607756	0.179561357517313	0.168155968845973	0.194764737508164	0.163904456800626	0.312458685962508	0.314085228408279	0.288746489723703	0.278448315532746	0.334459544538554	0.144238501332819	0.164404284805318	0.149066301950692	0.232143268421748
cg26866020	0.0160516549937884	0.0198545369129771	0.0163421687078122	0.0151616114032351	0.0102266215601698	0.0194782162005264	0.0165901119287872	0.0241686799116175	0.0348107856850591	0.0180300720361988	0.0232431486829191	0.0229698227322918	0.0204007269262649	0.0123991512216791	0.0323782310984293	0.0230100821654067	0.0209560815327611	0.0196855292260385	0.0152973571658074	0.0182032321604363	0.0239752456189408
cg17505193	0.0205272306955463	0.0240043558188362	0.0251280058317042	0.0204939110463985	0.0191341780734198	0.0166707678578955	0.0217547829200303	0.0244316061388215	0.0313357808334679	0.0278392324541008	0.0222212251818046	0.0213920006454316	0.0239201233397401	0.0247445850934947	0.0311764263112558	0.0244789702989167	0.0318905160262299	0.0240421465200692	0.0259937941528594	0.0254024078579041	0.0227778821592871
cg13802035	0.0333657535748546	0.0299108960709966	0.0414637566989197	0.0403613147502238	0.0614650046369001	0.0226155621691652	0.0510878921162981	0.0549834070806274	0.0378147324568304	0.0409096635368058	0.0406357809613376	0.0456959768271761	0.0439487183610701	0.062214929522452	0.0340959170861322	0.0520478487111533	0.0579302202583431	0.0330131757499086	0.0342935566716244	0.0391899703076513	0.0416755968319601
cg07582955	0.322903811174645	0.457036717024847	0.448190306518309	0.428411150746244	0.528602168957597	0.433066158059708	0.484551414081326	0.532614664010697	0.537733417765114	0.464683570245227	0.514614478738015	0.469071621844255	0.514921961833733	0.469841302390574	0.460956707995658	0.443078822879788	0.484265686212088	0.489795949477845	0.42425493148002	0.490363971879059	0.460489180639621
cg16968662	0.766817647037486	0.749598753055144	0.776193601006172	0.805460480017373	0.835703899687715	0.796096080051503	0.772644135444073	0.822639558542729	0.755189864642355	0.755834091451644	0.785330691445764	0.847984071675711	0.650758293981837	0.770288381013822	0.779372656671826	0.819086744151135	0.764879864339639	0.829090606680703	0.739329681461939	0.766532637719934	0.7913318909777
cg07696918	0.877633029017208	0.87052196368566	0.892637690349408	0.880287711715602	0.927229892290361	0.851679670323124	0.907309290184186	0.881482253683034	0.882139035033504	0.871197839858291	0.864833211977717	0.903737944899996	0.878811204632736	0.863212746221099	0.905963138513476	0.865742642000807	0.900457452648182	0.877164759173952	0.865082141753392	0.920432264962508	0.893832393357008
cg04359978	0.738211817227433	0.759519708929698	0.742984816548645	0.791108694611834	0.797463648473586	0.782431849175666	0.71861050225171	0.80227088852239	0.82820266995575	0.871714366831411	0.842176437094982	0.806048463067943	0.676805450571107	0.788476467742587	0.803537013381161	0.789427405322132	0.79223219103291	0.841625422694076	0.764815037601429	0.818700985446041	0.814359030744689
cg07236207	0.8827667357097	0.881625497920817	0.86649674953589	0.938543600067748	0.943666347098064	0.920559840610499	0.888225121377789	0.919847608467489	0.901911043339937	0.89391921521215	0.895191616042762	0.917148072778619	0.901397349614022	0.871552037947847	0.90284256425285	0.909984740580723	0.919763753124707	0.903470077181714	0.874644539169964	0.904028136405656	0.878166600679642
cg11084308	0.927334405063963	0.906422018322503	0.926668142457294	0.925500547845604	0.927123380407661	0.920139860035477	0.91518138548787	0.911049009230974	0.915200363862984	0.911820852014774	0.898788555765009	0.924874671369628	0.908349166590742	0.915259375038774	0.885607646287089	0.928945106802518	0.919663868321643	0.910347420454463	0.905984221329943	0.901424082767043	0.90152547268669
cg03148373	0.982471889431413	0.98135069809388	0.977214841837543	0.977842419619427	0.980487516367191	0.977358893009839	0.98133434183849	0.975076527884732	0.938406342658722	0.975191645020997	0.978836296058073	0.978699305107273	0.978416627928124	0.964315898572838	0.972915207954952	0.978143128435551	0.975142873753882	0.979053674406164	0.979081276134091	0.984704185119404	0.976795309357021
cg10644916	0.758299282268145	0.72810883248129	0.762345584295936	0.771464139349101	0.748183461992537	0.757135334511505	0.727506604002079	0.767031802883451	0.792258058276654	0.77291262889503	0.788058972358589	0.780016524066166	0.74206621683518	0.755132421000557	0.684167305776917	0.762705641395697	0.788168887588096	0.747770162345391	0.755542525482049	0.739973578360098	0.784644647153735
cg01930745	0.903187824596549	0.876672712544826	0.876974697384846	0.871513060358304	0.89654197801213	0.895275395029758	0.896077091166981	0.91025806937108	0.894767556812585	0.860901156534098	0.881016222935797	0.916931801706992	0.774726534355846	0.855305995504626	0.917852438051721	0.890894017999154	0.615218100933143	0.865546862920568	0.911646387798896	0.88067359787281	0.910050242085998
cg14831166	0.892570172571208	0.856743019786353	0.868938426614535	0.809160520359958	0.812413156032251	0.815391507384198	0.848113822900317	0.749672191312563	0.41295350404035	0.753982316098361	0.807284172459785	0.802192923203459	0.881244160993038	0.85298803365412	0.844779013558473	0.850957429388521	0.83988887254714	0.768038461075434	0.745439623587484	0.812737686610006	0.769094220789517
cg11246447	0.863665685511374	0.822556908361697	0.811232514269317	0.846194808864989	0.909441254024864	0.85199935089982	0.854300864664105	0.92377467112871	0.81178070502746	0.926102134803608	0.840054837294964	0.871709654380213	0.766463925833663	0.836069132077097	0.831552067162971	0.84993507987853	0.83948328032976	0.84222683543752	0.837496867054922	0.852750018825159	0.829164440642381
cg14997037	0.907843182963316	0.94396674726341	0.930526925331789	0.924018162637337	0.943429704003994	0.925651142811251	0.930410798247815	0.927375767323112	0.931473258849832	0.918754148225798	0.930120796903484	0.936218569260239	0.919060390292659	0.917319902163589	0.922428118060538	0.931765941489271	0.909604315258249	0.917559415853195	0.91540558475117	0.934188971654315	0.933112478871928
cg15648958	0.925064301479406	0.924804037255985	0.935222845767795	0.937517863200478	0.949134032264127	0.941709570321676	0.93312465261242	0.936627864838249	0.932360316750861	0.929509164527509	0.934352473749082	0.954391975795849	0.930722907130286	0.931502663365557	0.931113441211741	0.952558424148417	0.932651136064261	0.938864154481457	0.95090328742404	0.94722442676644	0.941837429128307
cg03041482	0.921526643817396	0.90162216776368	0.919378014780187	0.881508688401033	0.882743922135376	0.897645507179511	0.884574611110446	0.873072994613583	0.870136447256141	0.88834907509075	0.874790670057576	0.914438620099434	0.881146164247562	0.89429710062397	0.891700300444611	0.938132417152799	0.897123363363893	0.897865335200245	0.893809169513203	0.913812683330944	0.896529876919769
cg00328058	0.674420596144905	0.66097427052126	0.719292078089389	0.727333827299267	0.744866581360678	0.740148608040495	0.688967284812463	0.770933437672398	0.755219531098038	0.675405643761287	0.715607100824794	0.787719412328235	0.719116561654787	0.696667485049186	0.713894480380341	0.753891217568349	0.744851264832749	0.715174387704255	0.688534658608299	0.724735852608481	0.75988775292127
cg25742326	0.504265135385106	0.376485132940067	0.437997930218059	0.431066328278744	0.501531306648779	0.455675854078149	0.472188264837635	0.559500607115671	0.493056329661624	0.458270848439004	0.420205987752513	0.515235006531659	0.41946475819684	0.446669226484163	0.411040814479032	0.429917654450485	0.461031653096006	0.439157709951752	0.386803418448745	0.550728421361633	0.457167792763409
cg12663811	0.300898190133112	0.251070333283504	0.277746084260216	0.287546246647426	0.362078279771708	0.278334401215915	0.311867864964775	0.429660948915564	0.36478413851164	0.305984805979338	0.33010314914449	0.3238824692307	0.291663772539774	0.348969587626494	0.337666606397376	0.335990525987876	0.413747911844014	0.341023862224434	0.353622572443133	0.442159007710122	0.269538218148758
cg07390924	0.126746180570542	0.137949876135835	0.133333783241393	0.121931595898458	0.117672271022839	0.132396334430674	0.149759086285048	0.183444674417482	0.183662456359947	0.133079536178571	0.16847729243792	0.145961214875441	0.121038112879815	0.165547488538354	0.14369395667228	0.151689896744019	0.177097699425547	0.164686232297833	0.154156983204995	0.205190347666573	0.154800762312398
cg10110857	0.0633919296280755	0.0589357749160763	0.0484340203177801	0.03381576226801	0.0500316684875616	0.0464375797154768	0.0456976782438988	0.0648255986053824	0.0660834286857453	0.0328239733599395	0.0576459331443081	0.0514563608859803	0.0337443708787781	0.064774419781387	0.0670345190257017	0.0813216033973575	0.0843625947358311	0.0526443842587281	0.0655542719174794	0.0686092528141011	0.0546737600934127
cg10375192	0.160443560118756	0.161111551895019	0.157303648742778	0.139870618333213	0.215087223682772	0.16643310115385	0.135207457721514	0.204787897585941	0.219101744071004	0.230267293880271	0.185721042217308	0.168221271707855	0.0993180555412677	0.159680598730024	0.137528693034379	0.182944727499198	0.20123338052628	0.15695159843313	0.169323288335482	0.204862352033226	0.158867236810152
cg02056921	0.0515730556777614	0.0731610587199199	0.0500600503123756	0.0606292392128685	0.0546347282365531	0.0543674026786524	0.0591292782483547	0.0398825163992759	0.0602950353881936	0.0381365289463368	0.0469443236194401	0.0454792919478966	0.0421665623739094	0.0491245419179033	0.0442562706408633	0.0545179185579942	0.0754911394640121	0.0337510916410601	0.066458183768868	0.0783866373644735	0.0382370018108885
cg21832150	0.0691781449268542	0.0579051028988326	0.101677030325009	0.0536118548176797	0.0541215828343161	0.0751174168757208	0.0853177631781334	0.0689102277184553	0.0537730440083517	0.0746048321946627	0.0623535501584541	0.0669071364545399	0.0593634655591245	0.080860632499608	0.109587881150813	0.0615324773355938	0.0921570190000546	0.118409646306099	0.108088168430315	0.0965489882423366	0.0894541497457983
cg24076968	0.0283486691489132	0.0326683200880653	0.0280226476182327	0.0229693324274758	0.0287068397002078	0.026772790931123	0.023425589018421	0.0356793635184542	0.0390051896285286	0.0307729623883872	0.0286444001149533	0.0276773752056656	0.0370405146504896	0.0525117730242824	0.0343953073527028	0.0366171019948163	0.0388416141441579	0.0321806949582137	0.0430299494255916	0.0334557388401564	0.0385813368379256
cg12536471	0.0509424783890776	0.0518883922176638	0.0507167700033696	0.0622109971062887	0.0613306926211545	0.0624508787386231	0.0623077625824952	0.0813593146990527	0.131791608189862	0.0865215299058657	0.0878436371071495	0.0800407973338626	0.0734592812947744	0.0852811975770695	0.0684638940962912	0.0899827933982964	0.0956703014918497	0.0779166422360559	0.079780206424481	0.0735405647197353	0.095070216577726
cg06324192	0.482299243032496	0.509906703179678	0.537061161579322	0.454828213093208	0.456053477033594	0.465414641651848	0.469983817891965	0.496640144559914	0.533040747691257	0.500328231636078	0.506048990826552	0.527456069467469	0.424776776661439	0.478848843478623	0.428781577399642	0.462784521799371	0.510790089868041	0.469834399278778	0.4231194230547	0.495076269503966	0.443928381801989
cg04865998	0.695476580520452	0.648184407160637	0.701866557811762	0.713221266514809	0.697563212282289	0.647327546233131	0.643159347171754	0.676741884504192	0.741292171185677	0.7167930317007	0.740515951769637	0.773269474770679	0.741250855391004	0.695810605422979	0.723983660447956	0.747293149711731	0.790378541217336	0.727054280024277	0.765441399842054	0.777500723256492	0.649639835963384
cg26679367	0.801486475594077	0.748706366950837	0.753485204694877	0.800553782999579	0.776105488663693	0.757742088081225	0.723188562267371	0.837261380472496	0.782950935585457	0.84995878717688	0.812341548761742	0.782650415583722	0.77865703371696	0.749398631752745	0.77606452811995	0.778172495475841	0.780709153619628	0.776839483098642	0.771046558048604	0.798078813598408	0.819954681273582
cg23596291	0.832714515445624	0.791234960604523	0.817750022977391	0.798170585438203	0.861399504189997	0.827132827933516	0.697391893725863	0.868081346865579	0.886829587572401	0.916732965824212	0.81428487022472	0.878221132404761	0.810610296643134	0.731964280341983	0.726736040846608	0.732931995927676	0.818999847109168	0.787087223666762	0.899560854937288	0.834178824698569	0.792479076702455
cg06818851	0.887785561574848	0.910222640375006	0.918791872274811	0.957111146621865	0.916413526345323	0.948060055256302	0.924599935790244	0.960471527912038	0.969870522551339	0.967312117453028	0.957773196566753	0.961043838029575	0.927217934729113	0.915595264492732	0.939687918384177	0.925964666194469	0.956964888170843	0.953393180221058	0.966589430440299	0.963147326244831	0.957208889214256
cg23956473	0.858893035375981	0.83645846561333	0.837521057814496	0.854264940531934	0.883449077519135	0.829810327035046	0.844015891829449	0.881877427504757	0.894380319713132	0.853617638270899	0.863927610813762	0.868300209819016	0.755586984381476	0.875987896223402	0.775012723022633	0.894723579608942	0.868791098569688	0.864112349076547	0.826171992049713	0.841970236321592	0.916736383831932
cg16352072	0.590328171823875	0.629755434594881	0.651096307379353	0.549502722636892	0.588056671516277	0.663158121211284	0.568786880291464	0.619675360383565	0.652507721520942	0.668522170941174	0.678767803670688	0.689888885100903	0.626439733570131	0.58911525402966	0.585136236436557	0.700419765963859	0.619654190655385	0.628434873191302	0.650204097060569	0.589294414221047	0.653445839366846
cg25107893	0.256337540023965	0.183408333286596	0.265979744690573	0.172193810848068	0.156481792828022	0.142970223631728	0.235354559860169	0.144049709923973	0.181109390250128	0.188659766419881	0.154223154842578	0.148991631298285	0.205298252227292	0.218539087989637	0.23590552884743	0.142789196989965	0.311239491592346	0.171084927715645	0.192851494561926	0.224960218754137	0.170442230230445
cg05505459	0.297785822805448	0.093833708467154	0.270669375415351	0.242605790406776	0.178545957588465	0.105634253179702	0.281517718868848	0.245531584355553	0.198728668432365	0.241549355243013	0.130312360400871	0.239488087764239	0.169234655122544	0.215489569727783	0.157310348565667	0.127973710664434	0.377693229065954	0.175556879546608	0.122114804953111	0.342956640731856	0.153778885094479
cg23635910	0.315846342724738	0.0202211572328267	0.24294110777365	0.175978196202503	0.042488713122461	0.024322498944906	0.263127953088467	0.0896703080737817	0.0316329043920541	0.0373621013847765	0.0294199952245376	0.149131017719423	0.166650534690403	0.209450629813024	0.0314168251797584	0.029853560693685	0.307990584641395	0.100462440805411	0.0267755307226522	0.24540810118764	0.0314612054449186
cg08843537	0.819609522423096	0.853019734029998	0.831646577286093	0.879400763801621	0.924068113244672	0.915741104033935	0.898762933375244	0.880318206631738	0.92544282075465	0.944266394788242	0.849226457548622	0.926065328779175	0.819400579916889	0.830153812583135	0.873427936226403	0.846493321291848	0.830290819530482	0.919618936910104	0.937404579063436	0.936191169757875	0.832282013512099
cg22348654	0.753477142198766	0.787346573763483	0.809509296814076	0.828362933977539	0.850288517461527	0.816442753867066	0.823898624371388	0.783890613214258	0.883440557331436	0.816997184700194	0.785110437272483	0.841892653744977	0.836048310189056	0.799008710614628	0.847052265546528	0.831660027683428	0.763422486257867	0.742165808004494	0.859319910448398	0.833174378332199	0.772059456795152
cg18166741	0.71684493577248	0.71768978380458	0.769417476996855	0.700942286690672	0.740941441105998	0.693005544483083	0.677116829997099	0.6797755072979	0.705286251703119	0.650691922811129	0.718138121214953	0.773652244229094	0.568686752941214	0.644108202597391	0.701379715565695	0.739919894210993	0.739501779873141	0.665730448744218	0.687226998533307	0.657910930205844	0.670243464173596
cg22699004	0.890410686139444	0.913748281135857	0.920059005428593	0.917842425035882	0.90304133173692	0.917531921488877	0.87269316766263	0.945884081558671	0.919812070975288	0.93159903573171	0.856588546904736	0.948043577060887	0.931399963620887	0.926344901092142	0.926585215362902	0.921855481594952	0.866812238060148	0.908168982059413	0.951920851536301	0.945903424437463	0.898616588142535
cg10824915	0.559282285920579	0.484786366463667	0.463936029228321	0.515856512089226	0.520242046984568	0.453766006166633	0.528883787503943	0.638489928932225	0.522437817945977	0.550283615156271	0.494199615041358	0.550929600864754	0.51810815878001	0.483208773034416	0.498591313576617	0.495412166019291	0.517227376315573	0.486283626086685	0.528244231121088	0.54840940157991	0.451890796642805
cg22599150	0.634742365911415	0.639913997006307	0.562739352677933	0.608342562167708	0.715781685723399	0.653234401212093	0.650007810009268	0.652167882858638	0.629921246561154	0.628865406183611	0.608141274051685	0.695873019026212	0.615901646038098	0.628237589756469	0.675341117770019	0.655451245279353	0.643782339719542	0.617391404023788	0.656756590466981	0.625654412380154	0.641738397928651
cg16349774	0.526366702071526	0.463231375216717	0.502717286102943	0.629443883046787	0.614404937637669	0.549427135408694	0.545787418034436	0.568389697654874	0.664819867391536	0.613774623529415	0.569940655907059	0.623488881285266	0.57297547365121	0.66202936813949	0.526433927198655	0.564501560372641	0.626647725775723	0.563153377525245	0.607649116320472	0.64635310150638	0.567378041688505
cg18439833	0.266581358775462	0.312398798506729	0.240193514206518	0.227815111494217	0.22619608288813	0.207286585669083	0.214883018205666	0.281414711722181	0.347246546810797	0.363433732966264	0.295697367175129	0.227004733759808	0.284064130391506	0.255132019303267	0.361577930234775	0.276779081789385	0.269777080178766	0.264751038696844	0.215098976341169	0.250647247815792	0.228967072803535
cg15526941	0.317851291164187	0.376335241602918	0.315471878425936	0.315133927673567	0.338214966763606	0.352466493553318	0.283695641568089	0.376692620202383	0.420532376043852	0.407378829032366	0.375961070413892	0.278115241034954	0.356470208360813	0.312547275559084	0.303629549939987	0.356007746387695	0.35733297868318	0.342792762728943	0.353803621083473	0.323647247629129	0.301969625252205
cg10201533	0.407323993688502	0.423726239848641	0.387516556499701	0.359487551665325	0.374521505968439	0.372633430481064	0.326767266347717	0.452337026061812	0.468587361922366	0.475779351737669	0.409387389780621	0.275145661788471	0.430646419439055	0.402823950212429	0.374650863465697	0.45529197745427	0.414857230051876	0.441436675060408	0.415028101762984	0.342351006029902	0.3767006559157
cg11235921	0.463664449248309	0.445098098142275	0.472230335116816	0.424426647365439	0.390593502425232	0.447929038571016	0.416269311897559	0.43026612518098	0.499572388324203	0.483660882119828	0.460421981998097	0.370229021944274	0.40710168861987	0.429391621390886	0.3740673908737	0.497507473118225	0.480434789799375	0.428198871331254	0.490378563016011	0.373716499813868	0.415648704111621
cg11782208	0.689483173037985	0.59444465528688	0.613830281005629	0.583494802094431	0.567294247844256	0.594229098669227	0.585598309533138	0.658692498188148	0.689636117177031	0.649225188842349	0.625119005132225	0.631639974244741	0.631604688823032	0.56138508403968	0.656555896506699	0.670425438395905	0.735012796744168	0.625814959887356	0.637785483410623	0.590085297250356	0.603839638879007
cg11143486	0.916750846616405	0.822156486313553	0.690724966942836	0.762880460028799	0.786332612924058	0.873834249079209	0.859697339140091	0.805837457203426	0.906539835571346	0.826964551641104	0.809023286416414	0.843705708019029	0.751779096802906	0.755970047888871	0.769204552413561	0.799106043317662	0.882518325528948	0.85609235389014	0.794025740374945	0.857672628912357	0.748140786222591
cg10381813	0.455768334379827	0.466401957970308	0.465103344607659	0.44629016106783	0.476667790674237	0.575542586673407	0.575577204943401	0.487701226308984	0.589306473808394	0.558336088376219	0.544328405002271	0.477094653545935	0.479264961129507	0.494944741100142	0.497578747852073	0.570028039729833	0.644400461322973	0.498156241265932	0.590675134167005	0.474041730347627	0.454790583082373
cg14350158	0.061711811066161	0.0670476416746848	0.0470241631229938	0.0266260942817667	0.0373599654642032	0.027083992270289	0.0321602053736914	0.0380442607166025	0.0619174388094811	0.062100125259708	0.0736482392112441	0.0463602060091871	0.0608943155505951	0.0543135538811574	0.0418239446975952	0.0361473589922763	0.053570298878909	0.0544478535744413	0.05817238938485	0.0516500101243498	0.0413956583131466
cg16417258	0.0822931305286301	0.0541199825869119	0.080491018017325	0.0523527212709244	0.0391742422453421	0.0574043170829019	0.0418263206560567	0.0455604220844622	0.0573681131238761	0.037809177329316	0.0525123443054742	0.0364664500731799	0.09112691182755	0.0653179705730961	0.0507030095327028	0.0617679739657899	0.0671604376183991	0.0780256444315803	0.0566690560667618	0.0514897364912308	0.0465288302942991
cg03394722	0.603959802916451	0.663116834583845	0.669166382647395	0.574006536167919	0.651102178744648	0.561778287212364	0.574048105703667	0.685851255477097	0.630671953242262	0.618343107177532	0.668167018477492	0.583719386499558	0.583321816440581	0.563155864656854	0.598870929390295	0.695836866620025	0.665812098051013	0.637654121588244	0.621134189569833	0.677154764148735	0.603663147835394
cg26114254	0.905866194649028	0.902458939302934	0.930900381119159	0.91723018754122	0.898768896376836	0.928538661323217	0.918225411915549	0.917314622622732	0.913944429100384	0.905418505761691	0.91453336961798	0.881075136164515	0.929609350779284	0.906083888940273	0.908560388320589	0.928414641793709	0.920005478610086	0.910227677167382	0.904097741545503	0.913190459781483	0.921536729335791
cg10010734	0.817406238327904	0.860843010612292	0.779108251569008	0.748845173611548	0.862946558699763	0.847791312880909	0.884536148492558	0.85012621302799	0.870204652433566	0.852267841052221	0.884066113878127	0.796766812713298	0.801077763928392	0.718501580127542	0.793764915657823	0.878607054322872	0.820602546795185	0.874196328669636	0.870658356554598	0.856847649026814	0.785076333905409
